text,Airline,name,"retweet_count",sentiment,"tweet_location"
" 140 characters aren't enough to describe how inconsiderate your employees are",americanair,alinaxkristin,2,,Miami
" 1416 Cancelled Flightled? Can't get out for two days? No explanation?",americanair,MattWalter13,0,,
" 1491 DEN -&gt: DFW. We don't want to be ticketed on a new flight. just refunded for our Cancelled Flighted flight.",americanair,jmgscott,0,,"Dallas. TX"
" 1hr 46 min. Cost of flight change $788. Was $188 2hrs ago b/f drop call. Cancelled Flighted flight. Asked 4 refund.",americanair,HollyKinnamon,0,,"Washington. DC"
" 1st leg of my flight 2 nyc tomorrow has been Cancelled Flightled. if you make me hold for 2hrs i may miss my only chance back home!",americanair,"_BLeLLeN_",0,,
" 2 hours now!  No I'm not patient.  Why don't you have a call back feature or pay someone to answer the phone. not tweet  onhold",americanair,StephRest,0,,"21.791267.-72.189674"
" 2 months and still no exec platinum member cards. What gives?",americanair,Baynhambristol,0,,"New York"
" 20 HS students from Ithaca NY stuck in Miami flts xld u won't rebook to get kids home use carrier alliance  rulesshouldbend",americanair,carlacrooker,0,,
" 2284. four hours Late Flightrs and we are finally flying out...too bad I missed my event",americanair,JamiraBurley,0,,"Living my dreams in motion"
" 2293 is the Cancelled Flightled one",americanair,rakugojon,0,,"San Francisco"
" 235.  We made it to Seattle...",americanair,DrDemetre,0,,Brooklyn
" 24 hours on the AirPort",americanair,rafalotto,0,,"São Paulo"
" 24 hrs & 2 cncld flights Late Flightr I've landed in PHL. Now 30 mins & counting on tarmac waiting for gate. Pls do better than this.",americanair,amyeferrer,0,,"Newark. DE"
" 245. I'm about to take off but one of your reps at a different gate was rude when I asked for assistance. Thanks. though.",americanair,SarahisJewish,0,,"Los Angeles. CA"
" 249 EWR - DFW is now stopping BNA to refuel 4 bad weather? Are YOU just trying to get the plane closer 2 DFW then Cancelled Flight on us?",americanair,AdamWocel,0,,NYC
" 250 I'm not sure if I'm rebooked now. In a line at airport trying to work it out. The earlier I can get to SFO the better:(",americanair,rakugojon,0,,"San Francisco"
" 2days 2plains 2fails",americanair,ra1der7581,0,,"Albuquerque.New Mexico"
" 2hr and 20 min delayed...still waiting...you need to do something to improve... http://t.co/1m36NTPTR8",americanair,titoebc,0,,
" 2nd time in 4 days that my flight has been delayed and my gate agent hasn't said anything! Thanks for the memories.  NeverAgain",americanair,beejy,0,,"New York. NY"
" 3 months of straight travel ahead. Time to find new airline.",americanair,wbarkema,0,,
" 30 minutes flight from OKC and then make us wait. 30 minutes cause the gate isn't empty.   epicfail  poorplanning",americanair,"Diane_Lowery",0,,"Cool suburb N. of Dallas"
" 3078 is overweight so you pull 2 dozen passengers off? Why not luggage? Seriously?",americanair,"A_for_AdNauseam",0,,
" 3127. Just landed in LIT.",americanair,DigitalEdMom,0,,Wisconsin
" 3198 to AEX. Is it still going?",americanair,sigmanu56,0,,"Natchitoches. LA"
" 3231DTW to LAG at 4:45. Flight Cancelled Flightled with no notice. Given a voucher to a dirty hotel. with no food vouchers or apology.",americanair,iamdankaufman,0,,"New York. NY"
" 3349. was supposed to be in little rock at 10am this morning.",americanair,samoss58,0,,
" 3611 was supposed to depart at 5:10pm central.  About ready to close the door at 7:34pm central.",americanair,nf14jk,0,,
" 3659 from SGF -&gt: DFW. You might want to clear off the ice for the planes landing. 😳",americanair,"lindsey_kolb",0,,"Missouri State University"
" 37 minutes??????",americanair,jkhoey,0,,"New York. NY"
" 3days and no call.bag or anyone to pick up my call. Held on ph til 130 am and holding again now. Insane. help",americanair,LeslieWolfson,0,,"Miami Beach"
" 4 open kiosks for priority with no line and only 4 open for main check in for ~80-100 ppl",americanair,ImprotaD,0,,
" 4 phone calls. 2 hrs of being sent back & forth between two lines in the terminal and it's the skycap that finds a solution",americanair,elisakathleen,0,,"Boston. MA"
" 4285. Apparently we’re told. staff on the ground keep promising to come and they don’t.",americanair,mwecker,0,,"Washington. DC"
" 4369. about 4 flights all using same gate w/buses to the planes.  Awful boarding process. Hour and a half Late Flight",americanair,rduffy487,0,,
" 45min wait to get de-iced in Tulsa.Not good service.Looks like everyone will miss connections. not due to weather. Fight is on",americanair,Badbic,0,,
" 48 hours and still no bag. Could have flown to Costa Rica and back by now. I had gifts for my family in my bags.",americanair,jsgrodanfields,0,,ATX
" 4828 but I just missed it because no one is at the gate to marshall us in so now I have to rent a car & drive 5 hrs. So thanks.",americanair,RBraceySherman,0,,"Ithaca til May 2015"
" 4hrs Late Flightr i get a call back. and immediately disconnected",americanair,blogblogblog,0,,"Brevard. NC"
" 4th flight rebooked to is NOT Cancelled Flighted! Woo-hoo. Going to make it to ",americanair,farfalla818,0,,"Plano. Texas"
" 6 hours to get backs back after being sat on a plane for 4 hours to have flight Cancelled Flightled with only one small drink",americanair,slippysam,0,,"lydham shropshire uk"
" 62 inches !?",americanair,albertiagustin,0,,SCL
" 719. Looks like we are about to get going. finally!",americanair,smb510,0,,"Far From Home"
" 740pm wheels up to be exact.  I'm sending a DM.",americanair,georgetietjen,0,,
" 767 seconds from touchdown at Madrid airport in April 2013  AvGeek http://t.co/1yWXRfn0Gr",americanair,gjeaviation,0,,"Worcester. UK"
" 77min still on hold to chg award travel  sorrynotsorry",americanair,SuzanneNaylor,0,,
" 8 hours on the phone yesterday.  Really?  Still doesn't pick up status on US Air flight.",americanair,roblasvegas,0,,"Las Vegas"
" 8:30 departure?  Sure. Is there a catering strike at JFK?     http://t.co/HPgXYZRW8o",americanair,rcwhalen,0,,"New York City"
" 901  Miami to  Rio to participate at  representing   yourstoryhere",americanair,Mcoltro,1,,"Seat 4B"
" 953 our  fligth Somthing to talk  about this?",americanair,icarolinaperin,0,,"Buenos Aires"
" :  US 728/Feb 21. Unprofessional. unprepared. unsympathetic. lacked communication. and lacked solutions.",usairways,thomashoward88,0,,
" =UNAmerican Airlines just lies and poor customer services...",americanair,cumulusmind,0,,Everywhere
"  Just make sure they remember to load the bags onto the plane. They Cancelled Flight the flight when they forget...",americanair,otisday,0,,Pekin
"  thx. We have already been on the iberia website. and seat reservation is unavailable. Hopefully we can call them.",americanair,"Active_Aly",0,,"London. England"
"  how do you expect to do that?",americanair,jenw714,0,,Atl
"   Tell that piece of shit to get fucked... I'll fly exclusively with you for life...",americanair,OnePoundOne,0,,Chicago
"  The personal touch you're known for. AA. Other cool perks: blaming understaffing on weather. And 3 hr hold times.",americanair,otisday,0,,Pekin
"  I really would love to experience first class on that plane.looks stunning!",americanair,Roope00,0,,"WARNING: Explicit language"
"  2 weeks ago today i arrived in miami and I still don't have my bag. absolute disgrace!",americanair,julieb2306,0,,"Glasgow / Scotland"
"  trying to speak with an agent about my flight to London tonight but can't get anyone from AA.  Can you help?",americanair,jeffsberry,0,,
"  Sorry in. like. a general way? Or sorry that incompetence/understaffing is compounding weather issues?",americanair,otisday,0,,Pekin
"    except you aren't working with her  youve done nothing to help",americanair,weezerandburnie,0,,"Belle MO"
"  I just wish that a team member would pick up the phone at this point. let alone be courteous or helpful 😳",americanair,"Active_Aly",0,,"London. England"
"  we done it with 1 truck... No biggie 😄",americanair,LordLasenby,0,,
"   ratchet airway!. ......",americanair,TGDBandit,0,,
"  You apologise for HIS frustrations & HIS disappointment but NOT your terrible service?  BlameShiftOverload",americanair,sarahruthbrady,0,,
"  Good luck at DFW this evening AA!",americanair,georgetietjen,0,,
"   I am going to be stuck in Florida for 3 days because  wouldn't hold my connecting flight to LGA",americanair,"la_anne",0,,Global
"   can you help?  is in the wrong. stuck in Florida 3days. They need to learn from real airlines.",americanair,"la_anne",0,,Global
"   I need a vacation from all this ice! http://t.co/45kTsSK18J",americanair,mdf2377,0,,usa
"  Maybe? Long trip. Late Flight night & queues at baggage claims in two terminals. no good. I thought I paid for it 50$ instead.",americanair,sannimaarit,0,,"Finn between Detroit & Toledo"
"   ever think about being prepared and bringing in more people? Does anyone have any business sense at AA?",americanair,JanssenMA,0,,
"  don't bother trying to get anywhere with their customer service team either as take 2+ months and counting to reply",americanair,stevecorb9,0,,Bromyard
"  good luck I've been waiting a week",americanair,dms0218,0,,Boston
"  are killing me. Over 3 hours to get NO human to help me.",americanair,cjdjpdx,0,,"Portland. Orygun"
"  Don't buy it. Woody. They're making it MUCH worse with understaffing. rudeness. and pre-rookie mistakes",americanair,otisday,0,,Pekin
"  Sean if you look at the AA schedule it sometimes gives you a clue if new'airplanes are used. They are gr8",americanair,georgetietjen,0,,
"  no. you couldn't care less. That's why their customer service is run by bots",americanair,otisday,0,,Pekin
"  just so you know. reservations team has a 2+ hr callback time",americanair,reebokpumped,0,,Milwaukee
"  And how many times. exactly. should we call and leave our number for a call back? Because that hasn't worked.",americanair,MackShultz,0,,Seattle
"  When did American Airlines start flying to and from Siberia? Wait. this is the USA? Oy!",americanair,steveyuhas,0,,"✡ Los Angeles ✡"
"  it took them 6 hours to call me back. Then it disconnected twice. 😢 I'll never get back to work",americanair,"Beach_Girl7",0,,"Bentonville  Arkansas"
"  AA1224: 45 mins for Priority bags to arrive. now Late Flight for evening plans! Delta 20 min bag guarantee anyone? :(",americanair,rhowltx,0,,
"  Do you guys teach poor customer service or is it just part of an american dream?",americanair,ProConPartners,1,,UK
"  lmao this is so funny",americanair,nashshoodieee,0,,"Glendale. Arizona"
"  no. profit maximization is your top priority. Nothing else even registers for you dinosaurs",americanair,otisday,0,,Pekin
"  record l oaaret got email we couldn't get rescheduled on another flight but don't know if flight is Cancelled Flightled",americanair,takingthekids,0,,"New England"
"  After days. I finally got the automated service to call me back but it hung on me! This is beyond ridicules.  help!",americanair,Rizzilient,0,,
"  I booked tickets using miles and need to change the dates.  Have been trying to get to an advantage rep 4 two days",americanair,Rizzilient,0,,
"  AA doesnt charge any fees to change award tickets as long as the origin. destination & award type remains the same",americanair,saianel,0,,Texas
"  AA - this is a joke. right? That line isn't even accepting calls right now - they just hang up.",americanair,chuneke,0,,"Nicosia. Cyprus"
"  Any updates? It shouldn't take hours for assistance. I love ",americanair,tcunningham10,0,,"Central Ohio"
"  Where's my DM? Where's my voucher? Who's paying my $70 cab and my $50 car back to JFK tomorrow?",americanair,otisday,0,,Pekin
"  I saw an American 767 in old colours at  on Saturday! Was surprised to see!",americanair,747Captain,0,,"127.0.0.1"
"  what is AA going to do to fix their utterly embarrassing customer service? You won't even answer the dang phone!",americanair,JanssenMA,0,,
"  Do you dislike delays when they're caused by YOUR crew forgetting to load bags & lazy pilot wanting duty day to end?",americanair,otisday,0,,Pekin
"  I submitted a complaint via that link in Dec. & followed up in Jan. NEVER HEARD BACK!  badcustomerservice",americanair,sweetmel,0,,"Dallas. TX"
"  ""but I take meds that make me severely dehydrated"" {sigh}",usairways,MeeestarCoke,0,,BK
"  ""ma'am if you have a complaint you should visit our customer service desk"" {sees line ~45 people deep}",usairways,MeeestarCoke,0,,BK
"   Boo! Wack ass terminal 6 . No food. No lounge. No Bueno!! Never again!!!",usairways,Dumas2TTG,0,,
